,price(USD),averageDifficulty,Daily Hash Rate(Trillions of hashes/s),cumulative total number of coins,activeAddresses
790,5.549231714807603,24.6232570483854,12.782936498122279,14236439.8,313893
791,5.573483945929398,24.6232570483854,12.782936498122279,14239814.8,309194
792,5.55508909884223,24.6232570483854,12.893799090916753,14243664.8,316488
793,5.543065841614631,24.6232570483854,12.849627872548478,14247689.8,301162
794,5.547089677496061,24.6232570483854,12.849627872548478,14251489.8,277347
795,5.563753830052498,24.6232570483854,12.942001192586773,14255039.8,307720
796,5.602524642581974,24.6232570483854,12.803415029332994,14259564.8,342128
797,5.598273799875206,24.6232570483854,12.803415029332994,14262914.8,324880
798,5.583421117985017,24.6232570483854,12.733456440797859,14266939.8,323601
799,5.601491317767735,24.6232570483854,12.856058762924238,14270264.8,327766
800,5.595305998320117,24.6232570483854,12.856058762924238,14274114.8,322375
801,5.652068038969523,24.628282454864625,12.76678712054499,14326164.8,319744
802,5.680650310599154,24.656587728227198,12.816267177851662,14376164.8,319701
803,5.73924613893177,24.656587728227198,12.816267177851662,14379864.8,296403
804,5.676856536716945,24.656587728227198,12.87648603793114,14383464.8,285096
805,5.663134076178392,24.656587728227198,12.752188321069275,14387289.8,275285
806,5.656131661180195,24.656587728227198,12.752188321069275,14390639.8,275653
807,5.627944802305019,24.656587728227198,12.914707250639449,14394314.8,253340
808,5.632393878568548,24.656587728227198,12.802378065639708,14398039.8,257392
809,5.615934384083006,24.656587728227198,12.802378065639708,14401839.8,290314
810,5.611301621862036,24.656587728227198,12.781175858050092,14405739.8,284027
811,5.630781581771711,24.656587728227198,12.829966022259713,14408914.8,306249
812,5.619168222266293,24.656587728227198,12.829966022259713,14412764.8,295223
813,5.625244190325718,24.656587728227198,12.963497414750272,14416264.8,256642
814,5.620437096944849,24.656587728227198,12.89323092914378,14420489.8,273643
815,5.663515881427646,24.666924949852902,12.89323092914378,14424339.8,243986
816,5.665180236874259,24.67984730065494,12.906218124772813,14427939.8,298836
817,5.678943184642556,24.67984730065494,12.818620065416365,14431664.8,285200
818,5.682320471356869,24.67984730065494,12.818620065416365,14435064.8,298291
819,5.685211089070766,24.67984730065494,12.782773933777733,14438864.8,321419
820,5.666772649022301,24.67984730065494,12.797266940914604,14442214.8,276124
821,5.661918270557503,24.67984730065494,12.797266940914604,14445989.8,303868
822,5.651400868974447,24.67984730065494,12.919038813301494,14449864.8,298805
823,5.636395455954346,24.67984730065494,12.853225594730254,14453639.8,298371
824,5.644775294076169,24.67984730065494,12.853225594730254,14457564.8,298021
825,5.639172839879004,24.67984730065494,12.699074914684857,14460964.8,293112
826,5.6519627259264045,24.67984730065494,12.804435430587,14464289.8,316578
827,5.641587871063083,24.67984730065494,12.804435430587,14467864.8,295691
828,5.630279447691364,24.67984730065494,12.927069814772121,14471289.8,272880
829,5.6338606003511575,24.684394484547,12.776098787770392,14475314.8,273178
830,5.564980071775742,24.687878302147702,12.776098787770392,14478864.8,268041
831,5.581539508277724,24.687878302147702,13.000722724325307,14483039.8,292852
832,5.57723615332966,24.687878302147702,12.683008364725069,14487089.8,269443
833,5.600641715736688,24.687878302147702,12.683008364725069,14490239.8,277814
834,5.58417277165841,24.687878302147702,12.76866380921324,14493914.8,276354
835,5.57644140618771,24.687878302147702,12.76866380921324,14497464.8,272463
836,5.581727828648895,24.687878302147702,12.76866380921324,14500889.8,268287
837,5.567848197415368,24.687878302147702,12.861256596093387,14504339.8,279628
838,5.554857008480675,24.687878302147702,12.840637308960979,14508014.8,283851
839,5.552688230278819,24.687878302147702,12.84755775186954,14511539.8,302537
840,5.419073755183819,24.687878302147702,12.894704530217304,14515439.8,288422
841,5.424509391785796,24.687878302147702,12.914249126223845,14519189.8,277372
842,5.461073767847151,24.687878302147702,12.907776611657459,14523314.8,282523
843,5.44957816038862,24.716082619684666,12.930374668544708,14527264.8,297783
844,5.4397301194983605,24.716991039926615,12.819917672888417,14530614.8,288023
845,5.4298279687502475,24.716991039926615,12.956182552520646,14534489.8,307879
846,5.347440808507589,24.716991039926615,12.827190432156703,14537864.8,288411
847,5.40303767731844,24.716991039926615,12.94336186396208,14541889.8,285266
848,5.4207562137406144,24.716991039926615,12.903883053076589,14545314.8,277794
849,5.414766179191283,24.716991039926615,12.903883053076589,14549189.8,297477
850,5.444795832926761,24.716991039926615,13.005882221110133,14553189.8,287960
851,5.437644431769136,24.716991039926615,12.86975004674342,14556939.8,284867
852,5.434202237568402,24.716991039926615,12.968840949285632,14560864.8,304796
853,5.439209105245518,24.716991039926615,12.92381726805435,14564714.8,307795
854,5.429477199246059,24.716991039926615,12.936889349510826,14568714.8,290569
855,5.435118408040182,24.716991039926615,12.917216583833994,14572364.8,303103
856,5.425874699962912,24.74747597543008,12.97240004721234,14576264.8,265574
857,5.438948496287782,24.76557381905115,12.965799363093277,14579939.8,318521
858,5.459032169587933,24.76557381905115,13.017423728502996,14583539.8,294414
859,5.48034721413233,24.76557381905115,12.861174412102116,14587339.8,317821
860,5.480013727948073,24.76557381905115,12.882993459274427,14590739.8,334615
861,5.494747264343823,24.76557381905115,12.897279416712921,14594464.8,303153
862,5.47369822566266,24.76557381905115,13.078418241158522,14598739.8,286880
863,5.473656267914107,24.76557381905115,13.101811120838324,14602689.8,317309
864,5.480013727948073,24.76557381905115,12.861174412102116,14606064.8,274687
865,5.460606269591755,24.76557381905115,12.89016194884923,14609839.8,322602
866,5.44072797202915,24.76557381905115,13.017423728502996,14613639.8,307697
867,5.440207477547653,24.76557381905115,13.042269726983232,14617639.8,326856
868,5.439165675135416,24.76557381905115,12.952465832281893,14621189.8,299222
869,5.434071287525657,24.771931291176422,12.897279416712921,14624789.8,316949
870,5.453267726545859,24.80647110755387,12.959230114301125,14628464.8,314363
871,5.45043741460887,24.80647110755387,12.872218737311494,14631589.8,271138
872,5.444147814759576,24.80647110755387,12.77690855750717,14634789.8,341423
873,5.443369638247176,24.80647110755387,12.872218737311494,14638089.8,350680
874,5.424817850157378,24.80647110755387,13.064590629888318,14642014.8,355943
875,5.44215793652371,24.80647110755387,13.00005210893439,14645964.8,294921
876,5.439643302638472,24.80647110755387,12.966150557126213,14649464.8,295738
877,5.456858394676588,24.80647110755387,13.077013150062147,14653564.8,295114
878,5.45992588174445,24.80647110755387,13.013297335645749,14657239.8,310240
879,5.455919227051527,24.80647110755387,12.923890747957444,14660964.8,326824
880,5.450351522403535,24.80647110755387,13.142708409337219,14664539.8,302930
881,5.476547230438735,24.80647110755387,13.142708409337219,14668889.8,353417
882,5.46653999896249,24.80647110755387,13.050971412607318,14672589.8,329484
883,5.4638318050256105,24.81760870026707,12.842332547401478,14676314.8,298058
884,5.469156586232957,24.831073102910146,12.842332547401478,14679764.8,311843
885,5.468903667123571,24.831073102910146,13.031298646992965,14683389.8,259753
886,5.474495088581501,24.831073102910146,13.011231083925875,14687214.8,306296
887,5.472900727246869,24.831073102910146,13.011231083925875,14691039.8,290693
888,5.482137799465727,24.831073102910146,12.919293588439594,14694589.8,325572
889,5.506022354173055,24.831073102910146,12.933999736004568,14697914.8,308697
890,5.493349467701171,24.831073102910146,12.933999736004568,14701414.8,314037
891,5.491001710377538,24.831073102910146,13.017965115964712,14704564.8,265620
892,5.496102083395356,24.831073102910146,13.024654104195433,14708564.8,323737
893,5.500196422557522,24.831073102910146,13.024654104195433,14712214.8,294439
894,5.5089023886148505,24.831073102910146,12.911858610109334,14715764.8,309767
895,5.5020742040620565,24.831073102910146,13.037899330884517,14719189.8,306238
896,5.519418834228022,24.831073102910146,13.037899330884517,14722989.8,309792
897,5.529865500206057,24.831660401835034,13.058604209025818,14727139.8,365671
898,5.538514672428074,24.832233384925193,12.890376415397222,14730739.8,335835
899,5.571203009757061,24.832233384925193,12.890376415397222,14734139.8,370216
900,5.601786662400147,24.832233384925193,12.978023722291946,14737764.8,334791
901,5.567810009799607,24.832233384925193,13.127166880488797,14741889.8,349102
902,5.574318987350425,24.832233384925193,12.859366178456062,14745089.8,400900
903,5.5958631324367065,24.832233384925193,12.991912834541848,14748689.8,356706
904,5.585374243605899,24.832233384925193,13.071424897536346,14752389.8,344306
905,5.611849917589927,24.832233384925193,13.052131694478675,14756114.8,370420
906,5.6222108209623896,24.832233384925193,12.94965302521426,14759739.8,377017
907,5.639954811910036,24.832233384925193,13.058604209025818,14763614.8,372966
908,5.647670571856033,24.832233384925193,13.039059613044005,14767714.8,375812
909,5.653120559853973,24.832233384925193,13.077774125254964,14771389.8,355490
910,5.682558838204574,24.832233384925193,12.927833977920994,14774864.8,350477
911,5.7180797793570255,24.85113032707733,13.034646326394435,14778639.8,382999
912,5.749201884847061,24.85448834534531,13.137300480348014,14782914.8,378895
913,5.794567278861639,24.85448834534531,13.06131457344787,14786589.8,367606
914,5.752604384353485,24.85448834534531,13.106338254673412,14790414.8,392575
915,5.786713315347843,24.85448834534531,13.014167794962056,14794239.8,397127
916,5.891285031306071,24.85448834534531,13.100029085588194,14798114.8,448868
917,6.000572939471973,24.85448834534531,13.080859169396028,14801989.8,497257
918,6.011463233614671,24.85448834534531,13.04138035846002,14805639.8,445547
919,5.961134197300148,24.85448834534531,12.957414978428165,14809264.8,431450
920,5.9249774620856215,24.85448834534531,13.131184253435745,14813064.8,366087
921,5.951371453541538,24.85448834534531,12.979076475071196,14816539.8,377659
922,5.92511104655796,24.85448834534531,13.027866639306573,14820264.8,418274
923,5.940118619756394,24.85448834534531,13.000278682815415,14823914.8,394737
924,5.8284160656576125,24.885282757501617,13.269714207710583,14828114.8,375284
925,5.749647730528151,24.910618767897788,13.077171096872283,14832139.8,370346
926,5.82452409235233,24.910618767897788,13.211558287549376,14836139.8,358038
927,5.81895469769802,24.910618767897788,13.117444995971676,14839689.8,386718
928,5.8082926288591885,24.910618767897788,13.07029821741568,14843689.8,418112
929,5.767476889636389,24.910618767897788,13.26404847020923,14848014.8,402214
930,5.800182968942516,24.910618767897788,13.174968840152307,14851739.8,380647
931,5.812905901674555,24.910618767897788,13.035206897596884,14855564.8,413132
932,5.813174851427398,24.910618767897788,13.035206897596884,14858964.8,357979
933,5.788154259875543,24.910618767897788,13.162468677272315,14863139.8,358006
934,5.774831009596282,24.910618767897788,13.275348025394903,14867489.8,374521
935,5.789899006947267,24.910618767897788,13.252619774279864,14871789.8,376446
936,5.781823179659065,24.910618767897788,13.168738290248685,14875864.8,342182
937,5.777683282495735,25.00078948510978,13.216746751857226,14879764.8,384100
938,5.768477233588013,25.00992052374961,13.229818833301678,14883464.8,364227
939,5.793927824507547,25.00992052374961,13.280462566171437,14887864.8,387024
940,5.8632333692109,25.00992052374961,13.196812536961295,14891189.8,359600
941,5.878127861768979,25.00992052374961,13.176472852729258,14895039.8,414002
942,5.879051442528994,25.00992052374961,13.249112036234068,14898764.8,321393
943,5.917387343711666,25.00992052374961,13.203501525048969,14902814.8,489674
944,5.933332129668729,25.00992052374961,13.450361602940156,14906989.8,413030
945,5.891229761312137,25.00992052374961,13.183298817735214,14911014.8,427478
946,5.884241186319959,25.00992052374961,13.162679530536398,14914564.8,361065
947,5.889597920704412,25.00992052374961,13.176472852729258,14918389.8,418070
948,5.896384340857712,25.00992052374961,13.340360707688971,14922764.8,456577
949,5.964992226776867,25.01212500835963,13.340360707688971,14926739.8,430043
950,5.966095455757441,25.094008811140604,13.294234355126838,14930414.8,435598
951,5.9807826987611215,25.094008811140604,13.34585872059252,14934789.8,455232
952,6.026928211383551,25.094008811140604,13.45310425095425,14938989.8,490303
953,6.03545750879361,25.094008811140604,13.555069177509777,14944389.8,493281
954,6.028952991518974,25.094008811140604,13.441740492254675,14948389.8,460519
955,6.114412001942849,25.094008811140604,13.394948330691355,14952439.8,531936
956,6.067638241330824,25.094008811140604,13.280900824369274,14955989.8,478113
957,6.07136109025385,25.094008811140604,13.447438513394083,14960864.8,528953
958,6.095554255632363,25.094008811140604,13.53964470724734,14965439.8,494618
959,6.142488916544167,25.094008811140604,13.400918497704144,14969514.8,483265
960,6.119813785535645,25.094008811140604,13.34585872059252,14973389.8,457030
961,6.122163808030912,25.11839173239296,13.352128333633106,14977614.8,452097
962,6.138914254052992,25.26067814705501,13.487048971201052,14981539.8,505082
963,6.136062602700595,25.26067814705501,13.57352256919584,14985664.8,474385
964,6.093208530991266,25.26067814705501,13.480576456726098,14989389.8,502101
965,6.080939553535584,25.26067814705501,13.39238374467081,14993139.8,486000
966,6.079292257473503,25.26067814705501,13.549569328157135,14997064.8,472140
967,6.093772909681762,25.26067814705501,13.447570160272937,15000514.8,448474
968,6.119989679296268,25.26067814705501,13.341463654169495,15004564.8,377621
969,6.12196635517214,25.26067814705501,13.669370528018154,15008839.8,419932
970,6.031910470922513,25.26067814705501,13.716623412870481,15013964.8,406454
971,6.048175638692024,25.26067814705501,13.525028219224,15017739.8,411519
972,6.045242252788453,25.26067814705501,13.467504375079656,15021714.8,415368
973,6.071430328745864,25.26067814705501,13.596915448786007,15025839.8,405574
974,6.054157616446405,25.320189544605856,13.519264511411889,15029389.8,355266
975,6.065458227016308,25.367656736087785,13.454725990220526,15032764.8,316727
976,6.07447208609159,25.367656736087785,13.46943213760708,15036389.8,419640
977,6.07207632360037,25.367656736087785,13.553397517707339,15040014.8,394144
978,6.063924733837243,25.367656736087785,13.714237185767088,15044539.8,418266
979,6.070899377754016,25.367656736087785,13.643201412551898,15048464.8,435329
980,6.068101461646686,25.367656736087785,13.462106097587762,15051989.8,379421
981,6.063808464231149,25.367656736087785,13.519264511411889,15055664.8,430305
982,6.1258643125876375,25.367656736087785,13.714237185767088,15059989.8,413787
983,6.116730625940379,25.367656736087785,13.61835541396985,15063764.8,450627
984,6.105328803257029,25.367656736087785,13.685249648845016,15068139.8,432753
985,6.106354512981937,25.367656736087785,13.685249648845016,15072389.8,448116
986,6.105194937435004,25.367656736087785,13.719935206825138,15076639.8,456763
987,6.07458712250074,25.423746202738826,13.667167775568249,15080339.8,425792
988,6.0690966593218345,25.45065365565875,13.519531776812272,15083664.8,427601
989,6.064389677122539,25.45065365565875,13.448914209542574,15086714.8,415708
990,5.900089116016819,25.45065365565875,13.571203787295659,15090264.8,501450
991,5.958812214832733,25.45065365565875,13.571203787295659,15094039.8,536461
992,5.944713552418529,25.45065365565875,13.80151582815633,15098364.8,472936
993,5.958502209405155,25.45065365565875,13.640676160152411,15101689.8,419190
994,5.939486808015269,25.45065365565875,13.620336475939762,15105489.8,625563
995,6.039373370629867,25.45065365565875,13.534569654158753,15108914.8,516771
996,6.015547217623939,25.45065365565875,13.742675328099592,15113314.8,501601
997,5.946545629982904,25.45065365565875,13.824115659649804,15117789.8,473146
998,5.96126303837486,25.45065365565875,13.748717642548428,15122064.8,487622
999,5.9972477918637095,25.45065365565875,13.790021448744662,15126114.8,517175
1000,5.971261839790462,25.476856028052776,13.79384751487533,15130114.8,533783
1001,5.97238365929519,25.51075757972846,13.730933689552351,15133989.8,529075
1002,5.979265439650984,25.51075757972846,13.691193360870484,15137639.8,522089
1003,5.940460684515219,25.51075757972846,13.829779524329817,15141864.8,531737
1004,5.937166743700133,25.51075757972846,13.87013081975313,15146539.8,497567
1005,5.935661097242545,25.51075757972846,13.881366892591597,15151064.8,480130
1006,5.911744703974747,25.51075757972846,13.864465081959223,15155089.8,600635
1007,5.921363919428493,25.51075757972846,13.79384751487533,15159589.8,688829
1008,5.92599225681032,25.51075757972846,13.853036386573406,15164064.8,543129
1009,5.913962359578552,25.51075757972846,13.91433691241117,15168264.8,463870
1010,5.963322241161702,25.51075757972846,13.886937937895924,15172964.8,505481
1011,5.957364699910975,25.51075757972846,13.94625451504747,15177964.8,484673
1012,5.930944607312194,25.664908259555716,14.08083986925575,15182364.8,525262
1013,5.931608379954616,25.69307913652241,13.958237547196763,15186064.8,473992
1014,5.92270379153719,25.69307913652241,14.006731897279018,15190464.8,507109
1015,5.92998800000623,25.69307913652241,14.006731897279018,15194564.8,496638
1016,5.945708525269778,25.69307913652241,14.134328554366517,15199364.8,497789
1017,5.939355130309431,25.69307913652241,13.945737384394363,15203639.8,471892
1018,5.952307831906788,25.69307913652241,13.907271104358394,15207539.8,445520
1019,5.9736314789561895,25.69307913652241,14.069790033810552,15211689.8,494551
1020,6.010212697069674,25.69307913652241,13.874045456181447,15215489.8,498274
1021,5.995033171985007,25.69307913652241,13.880779488850187,15218939.8,479779
1022,6.010433493655585,25.69307913652241,13.818475604864954,15222814.8,539728
1023,6.032054514712074,25.69307913652241,14.069790033810552,15227039.8,495715
1024,6.046733677375123,25.753703758338848,13.937447425613982,15230664.8,510057
1025,6.044056997227153,25.817016037753174,14.065568525784782,15290464.8,500214
1026,6.081693658300472,25.817016037753174,13.839255399610403,15293664.8,522170
1027,6.084476633772445,25.817016037753174,13.870507943129532,15296839.8,538813
1028,6.082812341567258,25.817016037753174,13.908248270902048,15300239.8,546376
1029,6.042537817291983,25.817016037753174,13.815157848269521,15303189.8,468940
1030,6.052183282142688,25.817016037753174,13.979707235355624,15307064.8,525418
1031,6.051218201507095,25.817016037753174,14.013608786833304,15310564.8,474690
1032,6.070368144703448,25.817016037753174,13.878170815643898,15314239.8,475497
1033,6.069744162986665,25.817016037753174,14.006919798886203,15317589.8,488866
1034,6.071753378336785,25.817016037753174,13.908248270902048,15320914.8,562749
1035,6.082036245292369,25.817016037753174,13.85500375706681,15324439.8,564999
1036,6.075644837016458,25.817016037753174,14.059219298299572,15328364.8,557805
1037,6.049521168549791,25.817016037753174,13.893322621137662,15331739.8,567272
1038,6.044626095222214,25.817016037753174,14.02685401399347,15286714.8,526449
1039,6.018057791377503,25.785860869973376,14.07187769478703,15234414.8,520928
1040,5.992763702839602,25.785860869973376,13.905980682667268,15238114.8,417387
1041,6.010678766031786,25.785860869973376,14.01493186626723,15241439.8,409455
1042,6.026976468109342,25.785860869973376,13.86934654955566,15245289.8,465717
1043,6.025600238037596,25.785860869973376,14.077452223918822,15249489.8,510618
1044,6.027651817869694,25.785860869973376,14.052911115060063,15253364.8,440705
1045,6.033661595807771,25.785860869973376,14.06525695085333,15257364.8,424621
1046,6.044080716110943,25.785860869973376,13.94824049188155,15260964.8,376520
1047,6.020173473744435,25.785860869973376,13.988786586206308,15264289.8,426291
1048,6.026348948961484,25.785860869973376,13.995387270226596,15268089.8,456138
1049,6.031622321082604,25.785860869973376,13.995387270226596,15272114.8,448952
1050,6.032822398031547,25.785860869973376,14.1073051870006,15275914.8,446561
1051,6.035218239997905,25.785860869973376,13.87678152802914,15279439.8,477267
1052,6.041563378408446,25.810862172178794,13.942417300846428,15282839.8,437659
1053,6.014375084941085,25.829211310846993,13.920438394029784,15335139.8,423218
1054,6.01713229385656,25.829211310846993,14.032443452614979,15338789.8,437424
1055,6.02446402537109,25.829211310846993,13.851445522221265,15342264.8,437620
1056,6.023762313407144,25.829211310846993,14.019109921415957,15345964.8,464583
1057,6.035864134404666,25.829211310846993,14.032443452614979,15349689.8,432360
1058,6.0364857127555025,25.829211310846993,14.032443452614979,15353364.8,428038
1059,6.031910470922513,25.829211310846993,13.991897358042978,15357014.8,400112
1060,6.033949158714138,25.829211310846993,14.005596202737598,15360839.8,457009
1061,6.035816304678482,25.829211310846993,14.04560153671897,15364364.8,425281
1062,6.0557295933547035,25.829211310846993,13.970990673129208,15368614.8,516152
1063,6.050440752208279,25.829211310846993,14.150962052376796,15372539.8,668735
1064,6.03267846481631,25.829211310846993,14.084067817726645,15376214.8,480367
1065,6.028904830081827,25.829211310846993,13.84347735285764,15379314.8,419593
1066,6.032510516543983,25.841259649363167,13.943296745080993,15383139.8,505319
1067,6.0364857127555025,25.841259649363167,14.033951113108579,15386614.8,477457
1068,6.043036552651969,25.841259649363167,14.013748405905885,15390164.8,466510
1069,6.043345168984971,25.841259649363167,14.123182246846325,15394314.8,487367
1070,6.042680338492253,25.841259649363167,14.027262124725821,15398189.8,460775
1071,6.05039361463727,25.841259649363167,14.066740936268635,15402114.8,479006
1072,6.048836826965852,25.841259649363167,14.006922440599544,15405589.8,446278
1073,6.047159390450944,25.841259649363167,13.972075709749623,15409189.8,440786
1074,6.04218142539969,25.841259649363167,14.11091215457217,15413239.8,423711
1075,6.039278044016987,25.841259649363167,14.182371118143704,15417564.8,435519
1076,6.044697209704709,25.841259649363167,14.040595656056135,15421389.8,477742
1077,6.046993856900462,25.841259649363167,14.04719633952017,15425089.8,511761
1078,6.053570424265026,25.841259649363167,14.07956162436575,15429189.8,495154
1079,6.049568347262764,25.88232113616094,14.197744042883784,15433289.8,470246
1080,6.050747092271707,25.910651642787165,14.068532311380249,15487589.8,436767
1081,6.062807987176117,25.910651642787165,14.054643199767984,15491039.8,409222
1082,6.065272474252702,25.910651642787165,14.12223649050943,15494989.8,478093
1083,6.05821156521981,25.910651642787165,13.997073347800708,15498339.8,478493
1084,6.0607573736039315,25.910651642787165,14.102433863625327,15502089.8,480065
1085,6.076081392827861,25.910651642787165,14.197744042883784,15506214.8,465440
1086,6.0899968031722285,25.910651642787165,14.10907840645335,15509989.8,477575
1087,6.108558456482495,25.910651642787165,14.054643199767984,15513564.8,440135
1088,6.100005001397433,25.910651642787165,14.061611869198893,15517164.8,434758
1089,6.110491253529623,25.910651642787165,13.974600491569573,15520464.8,457552
1090,6.129311613800107,25.910651642787165,13.935985655656703,15523639.8,495022
1091,6.134807028218637,25.910651642787165,14.10907840645335,15527414.8,524750
1092,6.144743418449206,25.910651642787165,13.951610973820923,15530639.8,471935
1093,6.098164165767038,25.910651642787165,14.004346833652798,15484114.8,460497
1094,6.10793561139507,25.910651642787165,14.154286980765553,15437239.8,516695
1095,6.120692945115768,25.910651642787165,14.075298569817887,15440889.8,440383
1096,6.105864087416478,25.910651642787165,14.135117065108407,15444764.8,431043
1097,6.113527300582422,25.910651642787165,14.147937752996112,15448689.8,483655
1098,6.09746735645105,25.910651642787165,14.108971784638461,15452464.8,466136
1099,6.109647502785692,25.910651642787165,14.215655927320006,15456639.8,499193
1100,6.101909614496577,25.910651642787165,14.141547955527173,15460514.8,457956
1101,6.104659294874325,25.910651642787165,14.179288283322892,15464564.8,454721
1102,6.1304435743894325,25.910651642787165,14.10232724182534,15468314.8,419100
1103,6.127807608285275,25.910651642787165,14.185442148982553,15472514.8,440127
1104,6.127327594312016,25.910651642787165,14.244983542170456,15476789.8,485976
1105,6.132356285805463,25.910651642787165,14.154286980765553,15480739.8,495896
1106,6.111156870025987,25.975539264993042,14.065731476470125,15533964.8,471725
1107,6.114677259797142,25.99112399600974,14.109856281395869,15537439.8,453620
1108,6.1199676942680705,25.99112399600974,14.199262868802663,15541239.8,459124
1109,6.122097994743185,25.99112399600974,14.145195647494536,15544839.8,459068
1110,6.12196635517214,25.99112399600974,14.109856281395869,15548314.8,424165
1111,6.125973586679952,25.99112399600974,14.124142238648629,15551839.8,511728
1112,6.118119224230488,25.99112399600974,14.124142238648629,15555364.8,479751
1113,6.117414145430759,25.99112399600974,14.212334950378864,15559189.8,511106
1114,6.119241917049808,25.99112399600974,13.971172893806504,15562189.8,460727
1115,6.081739343347764,25.99112399600974,14.179328653540619,15565914.8,444375
1116,6.093502047661733,25.99112399600974,14.124142238648629,15569439.8,503204
1117,6.0940662607687015,25.99112399600974,14.390318105683859,15574039.8,445657
1118,6.085296361941852,25.99112399600974,14.373879379045299,15578539.8,516632
1119,6.096477502373692,25.996265395510157,14.191515906052718,15582214.8,515910
1120,6.100453472119812,26.016570661670904,14.135557252370097,15635589.8,492139
1121,6.108513980410614,26.016570661670904,14.121064245242433,15638964.8,460231
1122,6.117039370016048,26.016570661670904,14.135557252370097,15642439.8,529637
1123,6.159158811427802,26.016570661670904,14.091432447242777,15645764.8,482086
1124,6.268110949939499,26.016570661670904,14.191515906052718,15649439.8,427912
1125,6.269986039271506,26.016570661670904,14.177817061860287,15653039.8,548662
1126,6.280751580919966,26.016570661670904,14.0452704052406,15656214.8,477711
1127,6.274969156096884,26.016570661670904,14.170896618749854,15659789.8,508356
1128,6.28510384003389,26.016570661670904,14.12833700411774,15663239.8,478409
1129,6.287263587661711,26.016570661670904,14.156910376942935,15666789.8,496183
1130,6.345127459430418,26.016570661670904,13.980206811820077,15669764.8,447527
1131,6.3514265826367975,26.016570661670904,14.34274687586096,15674014.8,463369
1132,6.353674146545189,26.016570661670904,14.336881756182885,15678264.8,511064
1133,6.372380782294734,26.016570661670904,14.156910376942935,15681764.8,510791
1134,6.358136850496991,26.001380496176928,14.154452841506359,15632139.8,482261
1135,6.366814031311523,26.001380496176928,14.29058501567548,15586339.8,525140
1136,6.355829844330721,26.001380496176928,14.154452841506359,15589939.8,506021
1137,6.360732366904259,26.001380496176928,14.234495549179895,15593839.8,466112
1138,6.4129342293578615,26.001380496176928,14.168246163287314,15597489.8,519556
1139,6.509737371509022,26.001380496176928,14.266043906755499,15601514.8,577587
1140,6.557488331338735,26.001380496176928,14.074988669187794,15604814.8,526645
1141,6.530411046590627,26.001380496176928,14.221592142678348,15608614.8,594513
1142,6.546096507811182,26.001380496176928,14.188585847703665,15612339.8,582328
1143,6.644427550532245,26.001380496176928,14.188585847015052,15616064.8,586166
1144,6.618418504933128,26.001380496176928,14.253543741730699,15620014.8,561728
1145,6.628953658336293,26.001380496176928,14.360789274359268,15624439.8,514944
1146,6.638476161932225,26.001380496176928,14.284505966626405,15628539.8,563282
1147,6.601067061957583,26.051142005735993,14.254657974382717,15710439.8,592437
1148,6.5011545262736785,26.06560008891122,14.110524076566508,15713664.8,546794
1149,6.392653860353358,26.06560008891122,14.192354088698428,15717164.8,549165
1150,6.438679219410609,26.06560008891122,14.118246116016996,15720389.8,547545
1151,6.500208004669648,26.06560008891122,14.362699460148752,15724439.8,529844
1152,6.501184559911355,26.06560008891122,14.241144252541181,15728089.8,501782
1153,6.444687540737514,26.06560008891122,14.241144252541181,15731764.8,483625
1154,6.489356895462073,26.06560008891122,14.254657977605644,15735464.8,541226
1155,6.467885044149796,26.06560008891122,14.234318289395048,15739114.8,466288
1156,6.462389626687933,26.06560008891122,14.261346960642728,15742864.8,506973
1157,6.511031850810728,26.06560008891122,14.306957477074183,15746739.8,494905
1158,6.517272375046999,26.06560008891122,14.254657974382717,15750464.8,446260
1159,6.558155248715367,26.06560008891122,14.287664274115672,15754314.8,429466
1160,6.490419998303485,26.07037336766388,14.286654684096119,15758089.8,504550
1161,6.526802279369583,26.084558002655836,14.246108584965794,15763639.8,488121
1162,6.507904381658441,26.084558002655836,14.21101726538671,15767139.8,465240
1163,6.519280022493607,26.084558002655836,14.196628532130779,15770564.8,467526
1164,6.462545720594343,26.084558002655836,14.246108584965794,15774189.8,463200
1165,6.501860078397462,26.084558002655836,14.273321147050815,15777314.8,438235
1166,6.477895014039251,26.084558002655836,14.319230854170565,15779264.8,400076
1167,6.474631162879999,26.084558002655836,14.232219476851329,15781052.3,492779
1168,6.4743227017899185,26.084558002655836,14.232219476851329,15782839.8,476759
1169,6.499486243541238,26.084558002655836,14.136909297376612,15784452.3,452818
1170,6.481454610285835,26.084558002655836,14.22520190293925,15786214.8,475270
1171,6.490981467850926,26.084558002655836,14.17464962146522,15787902.3,452552
1172,6.497950769274874,26.084558002655836,14.325620652200056,15789864.8,467772
1173,6.495250450082734,26.084558002655836,14.273321147050815,15791727.3,434166
1174,6.5218133473627065,26.084558002655836,14.273759552641941,15793577.3,496566
1175,6.511358925133849,26.084558002655836,14.12184351677202,15795177.3,468926
1176,6.511462971806307,26.084558002655836,14.280448540961375,15797052.3,477671
1177,6.500132845520113,26.084558002655836,14.160162378959825,15798714.8,446246
1178,6.499666732667259,26.084558002655836,14.12962565663201,15800327.3,467862
1179,6.478094809633655,26.084558002655836,14.145010573614735,15801964.8,447396
1180,6.4852609940061114,26.084558002655836,14.106095156508772,15803514.8,433804
1181,6.494147105931505,26.084558002655836,14.15261517530493,15805152.3,498664
